date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:48:25	488219/488219	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2028%20Apr%202024%2014:18:58%20GMT	http://www.ecologytheme.com/theme/eduwise/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/fonts/fa-solid-900.svg	(from http://www.ecologytheme.com/theme/eduwise/css/assets/font-awesome.min.css)
21:48:27	133140/133140	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2028%20Apr%202024%2014:18:53%20GMT	http://www.ecologytheme.com/theme/eduwise/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/fonts/fa-solid-900d41d.eot	(from http://www.ecologytheme.com/theme/eduwise/css/assets/font-awesome.min.css)
21:48:27	12342/12342	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2028%20Apr%202024%2014:19:17%20GMT	http://www.ecologytheme.com/theme/eduwise/fonts/flaticon/Flaticon.eot	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/fonts/flaticon/Flaticon.eot	(from http://www.ecologytheme.com/theme/eduwise/css/assets/flaticon.css)
21:48:27	7960/7960	---M--	200	added ('OK')	font/woff	date:Sun,%2028%20Apr%202024%2014:19:17%20GMT	http://www.ecologytheme.com/theme/eduwise/fonts/flaticon/Flaticon.woff	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/fonts/flaticon/Flaticon.woff	(from http://www.ecologytheme.com/theme/eduwise/css/assets/flaticon.css)
21:48:29	76488/76488	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2028%20Apr%202024%2014:19:21%20GMT	http://www.ecologytheme.com/theme/eduwise/fonts/flaticon/Flaticon.svg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/fonts/flaticon/Flaticon.svg	(from http://www.ecologytheme.com/theme/eduwise/css/assets/flaticon.css)
21:48:30	12342/12342	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2028%20Apr%202024%2014:19:17%20GMT	http://www.ecologytheme.com/theme/eduwise/fonts/flaticon/Flaticon.eot?	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/fonts/flaticon/Flaticond41d.eot	(from http://www.ecologytheme.com/theme/eduwise/css/assets/flaticon.css)
21:48:30	12164/12164	---M--	200	added ('OK')	font/ttf	date:Sun,%2028%20Apr%202024%2014:19:20%20GMT	http://www.ecologytheme.com/theme/eduwise/fonts/flaticon/Flaticon.ttf	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/fonts/flaticon/Flaticon.ttf	(from http://www.ecologytheme.com/theme/eduwise/css/assets/flaticon.css)
21:48:32	42087/42087	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Mar%202025%2016:18:29%20GMT	http://www.ecologytheme.com/theme/eduwise/css/assets/Flaticon.svg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/css/assets/Flaticon.svg	(from http://www.ecologytheme.com/theme/eduwise/css/assets/flaticon.css)
21:48:35	42087/42087	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Mar%202025%2016:18:33%20GMT	http://www.ecologytheme.com/theme/eduwise/css/assets/grabbing.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/css/assets/grabbing.png	(from http://www.ecologytheme.com/theme/eduwise/css/assets/owl.carousel.css)
21:48:38	42087/42087	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Mar%202025%2016:18:35%20GMT	http://www.ecologytheme.com/theme/eduwise/css/assets/AjaxLoader.gif	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/css/assets/AjaxLoader.gif	(from http://www.ecologytheme.com/theme/eduwise/css/assets/owl.theme.css)
21:48:38	132920/132920	---M--	200	added ('OK')	font/ttf	date:Sun,%2028%20Apr%202024%2014:19:02%20GMT	http://www.ecologytheme.com/theme/eduwise/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/fonts/fa-solid-900.ttf	(from http://www.ecologytheme.com/theme/eduwise/css/assets/font-awesome.min.css)
21:48:39	460/460	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:17:18%20GMT	http://www.ecologytheme.com/theme/eduwise/images/cursor.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/cursor.png	(from http://www.ecologytheme.com/theme/eduwise/css/style.css)
21:48:40	1179/1179	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:46%20GMT	http://www.ecologytheme.com/theme/eduwise/images/shapes/shape_top_red.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/shapes/shape_top_red.png	(from http://www.ecologytheme.com/theme/eduwise/css/style.css)
21:48:41	48388/48388	---M--	200	added ('OK')	image/gif	date:Sun,%2028%20Apr%202024%2014:17:19%20GMT	http://www.ecologytheme.com/theme/eduwise/images/preloader.gif	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/preloader.gif	(from http://www.ecologytheme.com/theme/eduwise/css/style.css)
21:48:42	7195/7195	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:46%20GMT	http://www.ecologytheme.com/theme/eduwise/images/shapes/team_shape.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/shapes/team_shape.png	(from http://www.ecologytheme.com/theme/eduwise/css/style.css)
21:48:50	49281/49281	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:52%20GMT	http://www.ecologytheme.com/theme/eduwise/images/banner/inner_banner_2.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/banner/inner_banner_2.jpg	(from http://www.ecologytheme.com/theme/eduwise/css/style.css)
21:49:00	56311/56311	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:45%20GMT	http://www.ecologytheme.com/theme/eduwise/images/banner/inner_banner_3.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/banner/inner_banner_3.jpg	(from http://www.ecologytheme.com/theme/eduwise/css/style.css)
21:49:01	133884/133884	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:49%20GMT	http://www.ecologytheme.com/theme/eduwise/images/shapes/shape_bullet.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/shapes/shape_bullet.png	(from http://www.ecologytheme.com/theme/eduwise/css/style.css)
21:49:08	177568/177568	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:50%20GMT	http://www.ecologytheme.com/theme/eduwise/images/banner/counter_bg.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/banner/counter_bg.jpg	(from http://www.ecologytheme.com/theme/eduwise/css/style.css)
21:49:15	85286/85286	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:39%20GMT	http://www.ecologytheme.com/theme/eduwise/images/banner/inner_banner_4.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/banner/inner_banner_4.jpg	(from http://www.ecologytheme.com/theme/eduwise/css/style.css)
21:49:16	9207/9207	---M--	200	added ('OK')	text/css	date:Sun,%2028%20Apr%202024%2014:16:49%20GMT	http://www.ecologytheme.com/theme/eduwise/css/assets/preloader.css	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/css/assets/preloader.css	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:49:20	147439/147439	---M--	200	added ('OK')	text/css	date:Sun,%2028%20Apr%202024%2014:17:00%20GMT	http://www.ecologytheme.com/theme/eduwise/css/assets/revolution/layers.css	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/css/assets/revolution/layers.css	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:49:22	59576/59576	---M--	200	added ('OK')	text/css	date:Sun,%2028%20Apr%202024%2014:17:00%20GMT	http://www.ecologytheme.com/theme/eduwise/css/assets/revolution/navigation.css	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/css/assets/revolution/navigation.css	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:49:23	39329/39329	---M--	200	added ('OK')	text/css	date:Sun,%2028%20Apr%202024%2014:17:02%20GMT	http://www.ecologytheme.com/theme/eduwise/css/assets/revolution/settings.css	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/css/assets/revolution/settings.css	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:49:24	59282/59282	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:46%20GMT	http://www.ecologytheme.com/theme/eduwise/images/banner/inner_banner_5.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/banner/inner_banner_5.jpg	(from http://www.ecologytheme.com/theme/eduwise/css/style.css)
21:49:25	114083/114083	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:52%20GMT	http://www.ecologytheme.com/theme/eduwise/images/banner/inner_banner_1.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/banner/inner_banner_1.jpg	(from http://www.ecologytheme.com/theme/eduwise/css/style.css)
21:49:36	60794/60794	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:59%20GMT	http://www.ecologytheme.com/theme/eduwise/images/features/features_1.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/features/features_1.jpg	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:49:45	51735/51735	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:55%20GMT	http://www.ecologytheme.com/theme/eduwise/images/features/features_2.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/features/features_2.jpg	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:49:50	167646/167646	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:44%20GMT	http://www.ecologytheme.com/theme/eduwise/images/banner/banner_1.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/banner/banner_1.jpg	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:49:54	49631/49631	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:18:06%20GMT	http://www.ecologytheme.com/theme/eduwise/images/features/features_3.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/features/features_3.jpg	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:07	510065/510065	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:17:39%20GMT	http://www.ecologytheme.com/theme/eduwise/images/banner/banner_3.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/banner/banner_3.png	(from http://www.ecologytheme.com/theme/eduwise/css/style.css)
21:50:07	104850/104850	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:48%20GMT	http://www.ecologytheme.com/theme/eduwise/images/banner/learnstep.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/banner/learnstep.jpg	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:12	300359/300359	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:41%20GMT	http://www.ecologytheme.com/theme/eduwise/images/banner/banner_2.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/banner/banner_2.jpg	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:15	133888/133888	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:17:41%20GMT	http://www.ecologytheme.com/theme/eduwise/images/banner/about_us.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/banner/about_us.png	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:18	64714/64714	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:18:33%20GMT	http://www.ecologytheme.com/theme/eduwise/images/events/event_1.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/events/event_1.jpg	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:19	67553/67553	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:18:34%20GMT	http://www.ecologytheme.com/theme/eduwise/images/events/event_2.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/events/event_2.jpg	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:23	68928/68928	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:18:32%20GMT	http://www.ecologytheme.com/theme/eduwise/images/events/event_3.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/events/event_3.jpg	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:26	67486/67486	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:21%20GMT	http://www.ecologytheme.com/theme/eduwise/images/team/review_1.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/team/review_1.jpg	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:28	55607/55607	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:22%20GMT	http://www.ecologytheme.com/theme/eduwise/images/team/review_3.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/team/review_3.jpg	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:31	84890/84890	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:26%20GMT	http://www.ecologytheme.com/theme/eduwise/images/team/review_4.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/team/review_4.jpg	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:32	2086/2086	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:14%20GMT	http://www.ecologytheme.com/theme/eduwise/images/logos/logo-1.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/logos/logo-1.png	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:33	2047/2047	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:11%20GMT	http://www.ecologytheme.com/theme/eduwise/images/logos/logo-2.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/logos/logo-2.png	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:33	63846/63846	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:18:25%20GMT	http://www.ecologytheme.com/theme/eduwise/images/blog/blog_1.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/blog/blog_1.jpg	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:34	1713/1713	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:08%20GMT	http://www.ecologytheme.com/theme/eduwise/images/logos/logo-3.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/logos/logo-3.png	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:34	1272/1272	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:12%20GMT	http://www.ecologytheme.com/theme/eduwise/images/logos/logo-4.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/logos/logo-4.png	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:35	1202/1202	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:15%20GMT	http://www.ecologytheme.com/theme/eduwise/images/logos/logo-5.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/logos/logo-5.png	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:35	1556/1556	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:11%20GMT	http://www.ecologytheme.com/theme/eduwise/images/logos/logo-6.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/logos/logo-6.png	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:35	1323/1323	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:10%20GMT	http://www.ecologytheme.com/theme/eduwise/images/logos/logo-7.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/logos/logo-7.png	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:36	1320/1320	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:13%20GMT	http://www.ecologytheme.com/theme/eduwise/images/logos/logo-8.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/logos/logo-8.png	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:36	73529/73529	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:18:22%20GMT	http://www.ecologytheme.com/theme/eduwise/images/blog/blog_2.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/blog/blog_2.jpg	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:36	66846/66846	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:18:19%20GMT	http://www.ecologytheme.com/theme/eduwise/images/blog/blog_3.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/blog/blog_3.jpg	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:36	1408/1408	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:14%20GMT	http://www.ecologytheme.com/theme/eduwise/images/logos/logo-9.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/logos/logo-9.png	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:37	8892/8892	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:37%20GMT	http://www.ecologytheme.com/theme/eduwise/images/shapes/bubble_shpe_1.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/shapes/bubble_shpe_1.png	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:37	4566/4566	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:45%20GMT	http://www.ecologytheme.com/theme/eduwise/images/shapes/round_shpae_1.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/shapes/round_shpae_1.png	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:38	15788/15788	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:38%20GMT	http://www.ecologytheme.com/theme/eduwise/images/shapes/bubble_shpe_2.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/shapes/bubble_shpe_2.png	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:41	8147/8147	---M--	200	added ('OK')	application/javascript	date:Sun,%2028%20Apr%202024%2014:19:53%20GMT	http://www.ecologytheme.com/theme/eduwise/js/assets/revolution/extensions/revolution.extension.actions.min.js	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/js/assets/revolution/extensions/revolution.extension.actions.min.js	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:42	7607/7607	---M--	200	added ('OK')	application/javascript	date:Sun,%2028%20Apr%202024%2014:19:52%20GMT	http://www.ecologytheme.com/theme/eduwise/js/assets/revolution/extensions/revolution.extension.carousel.min.js	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/js/assets/revolution/extensions/revolution.extension.carousel.min.js	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:43	3384/3384	---M--	200	added ('OK')	application/javascript	date:Sun,%2028%20Apr%202024%2014:19:50%20GMT	http://www.ecologytheme.com/theme/eduwise/js/assets/revolution/extensions/revolution.extension.kenburn.min.js	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/js/assets/revolution/extensions/revolution.extension.kenburn.min.js	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:47	62391/62391	---M--	200	added ('OK')	application/javascript	date:Sun,%2028%20Apr%202024%2014:19:49%20GMT	http://www.ecologytheme.com/theme/eduwise/js/assets/revolution/jquery.themepunch.revolution.min.js	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/js/assets/revolution/jquery.themepunch.revolution.min.js	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:49	6110/6110	---M--	200	added ('OK')	application/javascript	date:Sun,%2028%20Apr%202024%2014:19:54%20GMT	http://www.ecologytheme.com/theme/eduwise/js/assets/revolution/extensions/revolution.extension.migration.min.js	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/js/assets/revolution/extensions/revolution.extension.migration.min.js	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:51	49720/49720	---M--	200	added ('OK')	application/javascript	date:Sun,%2028%20Apr%202024%2014:19:56%20GMT	http://www.ecologytheme.com/theme/eduwise/js/assets/revolution/extensions/revolution.extension.layeranimation.min.js	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/js/assets/revolution/extensions/revolution.extension.layeranimation.min.js	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:54	26071/26071	---M--	200	added ('OK')	application/javascript	date:Sun,%2028%20Apr%202024%2014:19:56%20GMT	http://www.ecologytheme.com/theme/eduwise/js/assets/revolution/extensions/revolution.extension.navigation.min.js	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/js/assets/revolution/extensions/revolution.extension.navigation.min.js	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:54	10679/10679	---M--	200	added ('OK')	application/javascript	date:Sun,%2028%20Apr%202024%2014:19:53%20GMT	http://www.ecologytheme.com/theme/eduwise/js/assets/revolution/extensions/revolution.extension.parallax.min.js	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/js/assets/revolution/extensions/revolution.extension.parallax.min.js	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:54	107526/107526	---M--	200	added ('OK')	application/javascript	date:Sun,%2028%20Apr%202024%2014:19:48%20GMT	http://www.ecologytheme.com/theme/eduwise/js/assets/revolution/jquery.themepunch.tools.min.js	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/js/assets/revolution/jquery.themepunch.tools.min.js	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:56	4471/4471	---M--	200	added ('OK')	application/javascript	date:Sun,%2028%20Apr%202024%2014:19:47%20GMT	http://www.ecologytheme.com/theme/eduwise/js/assets/revolution/revolution.js	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/js/assets/revolution/revolution.js	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:57	150483/150483	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:37%20GMT	http://www.ecologytheme.com/theme/eduwise/images/shapes/footer_bg_shpe_1.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/shapes/footer_bg_shpe_1.png	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:58	23869/23869	---M--	200	added ('OK')	application/javascript	date:Sun,%2028%20Apr%202024%2014:19:55%20GMT	http://www.ecologytheme.com/theme/eduwise/js/assets/revolution/extensions/revolution.extension.video.min.js	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/js/assets/revolution/extensions/revolution.extension.video.min.js	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:50:58	28418/28418	---M--	200	added ('OK')	application/javascript	date:Sun,%2028%20Apr%202024%2014:19:51%20GMT	http://www.ecologytheme.com/theme/eduwise/js/assets/revolution/extensions/revolution.extension.slideanims.min.js	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/js/assets/revolution/extensions/revolution.extension.slideanims.min.js	(from http://www.ecologytheme.com/theme/eduwise/index.html)
21:51:05	36641/36641	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:23%20GMT	http://www.ecologytheme.com/theme/eduwise/images/team/team_1.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/team/team_1.jpg	(from http://www.ecologytheme.com/theme/eduwise/index-2.html)
21:51:06	68724/68724	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:18:09%20GMT	http://www.ecologytheme.com/theme/eduwise/images/features/features_2_1.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/features/features_2_1.jpg	(from http://www.ecologytheme.com/theme/eduwise/index-2.html)
21:51:09	69475/69475	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:18:00%20GMT	http://www.ecologytheme.com/theme/eduwise/images/features/features_2_3.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/features/features_2_3.jpg	(from http://www.ecologytheme.com/theme/eduwise/index-2.html)
21:51:10	28078/28078	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:25%20GMT	http://www.ecologytheme.com/theme/eduwise/images/team/team_2.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/team/team_2.jpg	(from http://www.ecologytheme.com/theme/eduwise/index-2.html)
21:51:10	24752/24752	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:26%20GMT	http://www.ecologytheme.com/theme/eduwise/images/team/team_3.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/team/team_3.jpg	(from http://www.ecologytheme.com/theme/eduwise/index-2.html)
21:51:10	84407/84407	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:18:06%20GMT	http://www.ecologytheme.com/theme/eduwise/images/features/features_2_2.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/features/features_2_2.jpg	(from http://www.ecologytheme.com/theme/eduwise/index-2.html)
21:51:13	22273/22273	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:24%20GMT	http://www.ecologytheme.com/theme/eduwise/images/team/team_4.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/team/team_4.jpg	(from http://www.ecologytheme.com/theme/eduwise/index-2.html)
21:51:13	12968/12968	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:35%20GMT	http://www.ecologytheme.com/theme/eduwise/images/shapes/testimonial_2_shpe_2.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/shapes/testimonial_2_shpe_2.png	(from http://www.ecologytheme.com/theme/eduwise/index-2.html)
